Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating
ID2786,Dan,2021-02-18,10:16:19,Streaming,Y,Y,37.0,4.42,3.0
ID2787,Dan,2021-02-18,10:33:36,Contract related,Y,Y,73.0,3.4,4.0
ID2788,Diane,2021-02-18,10:33:36,Payment related,Y,Y,111.0,2.3,4.0
ID2789,Joe,2021-02-18,10:37:55,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2790,Joe,2021-02-18,10:37:55,Streaming,Y,Y,79.0,3.13,2.0
ID2791,Greg,2021-02-18,10:56:38,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2792,Dan,2021-02-18,10:56:38,Admin Support,Y,N,32.0,5.6,3.0
ID2793,Dan,2021-02-18,11:18:14,Contract related,Y,Y,60.0,4.83,3.0
ID2794,Dan,2021-02-18,11:18:14,Payment related,Y,Y,25.0,5.52,3.0
ID2795,Jim,2021-02-18,11:18:14,Payment related,Y,Y,72.0,4.18,4.0
ID2796,Dan,2021-02-18,11:18:14,Technical Support,Y,Y,82.0,1.12,3.0
ID2797,Jim,2021-02-18,11:25:26,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2798,Diane,2021-02-18,11:25:26,Admin Support,Y,Y,104.0,6.73,4.0
ID2799,Stewart,2021-02-18,11:34:05,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2800,Becky,2021-02-18,11:34:05,Technical Support,Y,Y,102.0,2.4,5.0
ID2801,Dan,2021-02-18,11:38:24,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID2802,Dan,2021-02-18,11:38:24,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2803,Martha,2021-02-18,13:04:48,Streaming,Y,N,86.0,1.58,3.0
ID2804,Becky,2021-02-18,13:04:48,Technical Support,Y,Y,93.0,6.07,2.0
ID2805,Stewart,2021-02-18,13:33:36,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2806,Jim,2021-02-18,13:33:36,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID2807,Dan,2021-02-18,13:37:55,Technical Support,Y,Y,39.0,4.22,2.0
ID2808,Stewart,2021-02-18,13:37:55,Admin Support,Y,Y,119.0,0.77,4.0
ID2809,Martha,2021-02-18,13:45:07,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2810,Stewart,2021-02-18,13:45:07,Technical Support,Y,Y,71.0,0.7,3.0
ID2811,Joe,2021-02-18,13:48:00,Streaming,Y,Y,111.0,6.9,1.0
ID2812,Martha,2021-02-18,13:48:00,Streaming,Y,N,120.0,4.0,1.0
ID2813,Joe,2021-02-18,14:47:02,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2814,Diane,2021-02-18,14:47:02,Admin Support,Y,Y,81.0,3.03,5.0
ID2815,Jim,2021-02-18,14:52:48,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2816,Martha,2021-02-18,14:52:48,Streaming,Y,Y,40.0,2.38,1.0
ID2817,Dan,2021-02-18,15:15:50,Admin Support,Y,Y,114.0,2.98,5.0
ID2818,Jim,2021-02-18,15:15:50,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2819,Jim,2021-02-18,16:00:29,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2820,Jim,2021-02-18,16:00:29,Contract related,Y,Y,29.0,0.8,4.0
ID2821,Jim,2021-02-18,16:03:22,Technical Support,Y,Y,56.0,6.5,3.0
ID2822,Diane,2021-02-18,16:03:22,Technical Support,Y,N,58.0,2.75,4.0
ID2823,Martha,2021-02-18,16:58:05,Technical Support,Y,Y,68.0,3.03,5.0
ID2824,Jim,2021-02-18,16:58:05,Admin Support,Y,N,114.0,1.08,3.0
ID2825,Greg,2021-02-18,16:59:31,Technical Support,Y,Y,11.0,3.13,3.0
ID2826,Becky,2021-02-18,16:59:31,Streaming,Y,Y,46.0,1.72,3.0
ID2827,Jim,2021-02-19,9:01:26,Admin Support,Y,Y,78.0,6.77,4.0
ID2828,Joe,2021-02-19,9:01:26,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2829,Joe,2021-02-19,9:17:17,Admin Support,Y,Y,53.0,5.02,3.0
ID2830,Jim,2021-02-19,9:17:17,Payment related,Y,Y,37.0,3.35,1.0
ID2831,Diane,2021-02-19,9:18:43,Streaming,Y,Y,111.0,3.67,4.0
ID2832,Dan,2021-02-19,9:18:43,Contract related,Y,N,14.0,0.9,5.0
ID2833,Diane,2021-02-19,9:25:55,Streaming,Y,Y,82.0,2.8,3.0
ID2834,Stewart,2021-02-19,9:25:55,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2835,Dan,2021-02-19,10:46:34,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2836,Jim,2021-02-19,10:46:34,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2837,Stewart,2021-02-19,11:22:34,Contract related,Y,Y,69.0,4.9,3.0
ID2838,Diane,2021-02-19,11:22:34,Streaming,Y,Y,21.0,6.9,3.0
ID2839,Becky,2021-02-19,11:42:43,Payment related,Y,Y,113.0,0.68,2.0
ID2840,Martha,2021-02-19,11:42:43,Streaming,Y,Y,34.0,3.52,3.0
ID2841,Jim,2021-02-19,11:54:14,Payment related,Y,N,26.0,0.67,3.0
ID2842,Jim,2021-02-19,11:54:14,Admin Support,Y,Y,76.0,5.33,3.0
ID2843,Diane,2021-02-19,12:15:50,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2844,Martha,2021-02-19,12:15:50,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2845,Jim,2021-02-19,13:29:17,Technical Support,Y,Y,63.0,3.78,1.0
ID2846,Stewart,2021-02-19,13:29:17,Admin Support,Y,Y,80.0,4.13,3.0
ID2847,Jim,2021-02-19,13:32:10,Admin Support,Y,Y,36.0,6.28,1.0
ID2848,Diane,2021-02-19,13:32:10,Admin Support,Y,Y,22.0,1.92,5.0
ID2849,Stewart,2021-02-19,13:45:07,Streaming,Y,Y,80.0,4.45,2.0
ID2850,Jim,2021-02-19,13:45:07,Technical Support,Y,Y,109.0,0.73,1.0
ID2851,Stewart,2021-02-19,14:22:34,Technical Support,Y,Y,80.0,5.63,3.0
ID2852,Joe,2021-02-19,14:22:34,Admin Support,Y,Y,108.0,4.78,4.0
ID2853,Becky,2021-02-19,14:26:53,Contract related,Y,Y,10.0,5.73,4.0
ID2854,Greg,2021-02-19,14:26:53,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2855,Martha,2021-02-19,14:45:36,Technical Support,Y,Y,115.0,2.63,3.0
ID2856,Becky,2021-02-19,14:45:36,Admin Support,Y,Y,79.0,4.52,3.0
ID2857,Stewart,2021-02-19,14:52:48,Admin Support,Y,Y,109.0,0.65,2.0
ID2858,Jim,2021-02-19,14:52:48,Contract related,Y,Y,12.0,5.25,4.0
ID2859,Joe,2021-02-19,15:02:53,Streaming,Y,Y,87.0,2.23,3.0
ID2860,Stewart,2021-02-19,15:02:53,Admin Support,Y,Y,55.0,5.67,3.0
ID2861,Joe,2021-02-19,15:33:07,Payment related,Y,Y,109.0,5.58,4.0
ID2862,Becky,2021-02-19,15:33:07,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2863,Diane,2021-02-19,15:33:07,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2864,Becky,2021-02-19,15:33:07,Payment related,Y,Y,12.0,1.15,4.0
ID2865,Martha,2021-02-19,16:04:48,Payment related,Y,Y,71.0,2.85,5.0
ID2866,Dan,2021-02-19,16:04:48,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2867,Stewart,2021-02-19,16:26:24,Streaming,Y,N,104.0,6.48,4.0
ID2868,Stewart,2021-02-19,16:26:24,Payment related,Y,Y,110.0,1.88,1.0
ID2869,Martha,2021-02-19,17:21:07,Streaming,Y,Y,108.0,2.73,1.0
ID2870,Dan,2021-02-19,17:21:07,Technical Support,Y,Y,88.0,0.92,1.0
ID2871,Stewart,2021-02-19,17:29:46,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2872,Joe,2021-02-19,17:29:46,Admin Support,Y,Y,32.0,6.13,1.0
ID2873,Diane,2021-02-19,17:38:24,Contract related,Y,Y,37.0,6.22,4.0
ID2874,Greg,2021-02-19,17:38:24,Payment related,Y,Y,58.0,3.42,5.0
ID2875,Greg,2021-02-20,9:24:29,Contract related,Y,Y,61.0,4.1,4.0
ID2876,Jim,2021-02-20,9:24:29,Contract related,Y,Y,39.0,1.75,1.0
ID2877,Joe,2021-02-20,9:33:07,Contract related,Y,Y,39.0,5.68,4.0
ID2878,Diane,2021-02-20,9:33:07,Streaming,Y,Y,53.0,1.78,5.0
ID2879,Joe,2021-02-20,10:01:55,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2880,Stewart,2021-02-20,10:01:55,Streaming,Y,Y,64.0,5.18,4.0
ID2881,Joe,2021-02-20,10:10:34,Technical Support,Y,Y,77.0,3.67,3.0
ID2882,Dan,2021-02-20,10:10:34,Contract related,Y,Y,20.0,0.82,1.0
ID2883,Martha,2021-02-20,10:24:58,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2884,Joe,2021-02-20,10:24:58,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2885,Dan,2021-02-20,10:50:53,Admin Support,Y,Y,26.0,6.22,5.0
ID2886,Diane,2021-02-20,10:50:53,Technical Support,Y,Y,33.0,4.98,3.0
ID2887,Jim,2021-02-20,11:00:58,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2888,Becky,2021-02-20,11:00:58,Contract related,Y,Y,122.0,2.13,3.0
ID2889,Martha,2021-02-20,11:11:02,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2890,Martha,2021-02-20,11:11:02,Payment related,Y,Y,75.0,3.77,3.0
ID2891,Martha,2021-02-20,11:21:07,Admin Support,Y,Y,27.0,1.65,4.0
ID2892,Diane,2021-02-20,11:21:07,Contract related,Y,Y,37.0,5.8,3.0
ID2893,Diane,2021-02-20,11:34:05,Admin Support,Y,Y,24.0,2.42,3.0
ID2894,Becky,2021-02-20,11:34:05,Streaming,Y,Y,70.0,5.37,1.0
ID2895,Becky,2021-02-20,11:41:17,Technical Support,Y,Y,117.0,1.9,4.0
ID2896,Diane,2021-02-20,11:41:17,Payment related,Y,Y,15.0,4.62,1.0
ID2897,Greg,2021-02-20,11:54:14,Streaming,Y,Y,20.0,3.58,3.0
ID2898,Dan,2021-02-20,11:54:14,Streaming,Y,Y,36.0,4.27,2.0
ID2899,Diane,2021-02-20,12:02:53,Technical Support,Y,Y,63.0,4.78,1.0
ID2900,Becky,2021-02-20,12:02:53,Payment related,Y,Y,20.0,6.37,3.0
ID2901,Dan,2021-02-20,12:10:05,Contract related,Y,N,115.0,5.58,4.0
ID2902,Joe,2021-02-20,12:10:05,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2903,Dan,2021-02-20,12:25:55,Technical Support,Y,Y,95.0,4.97,3.0
ID2904,Becky,2021-02-20,12:25:55,Payment related,Y,Y,114.0,3.12,4.0
ID2905,Martha,2021-02-20,12:46:05,Contract related,Y,Y,71.0,2.02,4.0
ID2906,Stewart,2021-02-20,12:46:05,Payment related,Y,Y,44.0,6.03,1.0
ID2907,Greg,2021-02-20,12:51:50,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2908,Becky,2021-02-20,12:51:50,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2909,Stewart,2021-02-20,13:35:02,Payment related,Y,Y,24.0,1.9,3.0
ID2910,Greg,2021-02-20,13:35:02,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID2911,Dan,2021-02-20,13:56:38,Contract related,Y,Y,70.0,2.98,3.0
ID2912,Jim,2021-02-20,13:56:38,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID2913,Dan,2021-02-20,14:13:55,Admin Support,Y,Y,33.0,0.67,1.0
ID2914,Diane,2021-02-20,14:13:55,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2915,Greg,2021-02-20,14:28:19,Admin Support,Y,N,15.0,5.53,1.0
ID2916,Joe,2021-02-20,14:28:19,Streaming,Y,Y,103.0,4.93,4.0
ID2917,Martha,2021-02-20,15:07:12,Contract related,Y,Y,61.0,5.83,5.0
ID2918,Greg,2021-02-20,15:07:12,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2919,Greg,2021-02-20,15:11:31,Contract related,Y,Y,32.0,1.42,4.0
ID2920,Dan,2021-02-20,15:11:31,Admin Support,Y,Y,33.0,1.7,4.0
ID2921,Becky,2021-02-20,15:12:58,Payment related,Y,Y,30.0,5.83,3.0
ID2922,Stewart,2021-02-20,15:12:58,Streaming,Y,Y,36.0,5.43,4.0
ID2923,Dan,2021-02-20,15:21:36,Technical Support,Y,Y,16.0,4.33,4.0
ID2924,Stewart,2021-02-20,15:21:36,Technical Support,Y,Y,60.0,4.45,3.0
ID2925,Stewart,2021-02-20,15:53:17,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2926,Stewart,2021-02-20,15:53:17,Contract related,Y,Y,42.0,4.93,4.0
ID2927,Dan,2021-02-20,16:00:29,Contract related,Y,Y,58.0,5.68,1.0
ID2928,Greg,2021-02-20,16:00:29,Payment related,Y,N,44.0,2.3,1.0
ID2929,Martha,2021-02-20,16:10:34,Streaming,Y,N,72.0,2.55,1.0
ID2930,Stewart,2021-02-20,16:10:34,Streaming,Y,Y,13.0,3.95,4.0
ID2931,Jim,2021-02-20,16:14:53,Streaming,Y,Y,113.0,3.52,4.0
ID2932,Joe,2021-02-20,16:14:53,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID2933,Greg,2021-02-20,16:16:19,Contract related,Y,Y,51.0,6.5,4.0
ID2934,Greg,2021-02-20,16:16:19,Contract related,Y,N,85.0,5.23,1.0
ID2935,Stewart,2021-02-20,16:32:10,Payment related,Y,N,27.0,6.4,4.0
ID2936,Dan,2021-02-20,16:32:10,Contract related,Y,Y,75.0,3.42,3.0
ID2937,Jim,2021-02-20,16:52:19,Contract related,Y,Y,63.0,5.55,2.0
ID2938,Dan,2021-02-20,16:52:19,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2939,Diane,2021-02-20,17:25:26,Payment related,Y,Y,22.0,0.85,3.0
ID2940,Becky,2021-02-20,17:25:26,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2941,Stewart,2021-02-20,17:57:07,Admin Support,Y,N,106.0,3.75,3.0
ID2942,Greg,2021-02-20,17:57:07,Streaming,Y,Y,86.0,2.67,4.0
ID2943,Stewart,2021-02-21,9:57:36,Contract related,Y,Y,55.0,6.07,3.0
ID2944,Martha,2021-02-21,9:57:36,Admin Support,Y,Y,74.0,6.77,2.0
ID2945,Stewart,2021-02-21,10:12:00,Admin Support,Y,Y,53.0,6.33,5.0
ID2946,Joe,2021-02-21,10:12:00,Technical Support,Y,Y,115.0,2.08,3.0
ID2947,Jim,2021-02-21,10:22:05,Admin Support,Y,Y,29.0,1.5,4.0
ID2948,Joe,2021-02-21,10:22:05,Payment related,Y,Y,16.0,2.17,4.0
ID2949,Martha,2021-02-21,11:06:43,Technical Support,Y,N,26.0,3.75,3.0
ID2950,Becky,2021-02-21,11:06:43,Technical Support,Y,Y,71.0,3.82,1.0
ID2951,Joe,2021-02-21,11:08:10,Streaming,Y,Y,109.0,4.52,4.0
ID2952,Joe,2021-02-21,11:08:10,Technical Support,Y,Y,102.0,3.83,5.0
ID2953,Joe,2021-02-21,11:12:29,Payment related,Y,Y,115.0,0.62,4.0
ID2954,Diane,2021-02-21,11:12:29,Technical Support,Y,Y,48.0,2.45,4.0
ID2955,Dan,2021-02-21,11:35:31,Streaming,Y,Y,41.0,4.45,5.0
ID2956,Greg,2021-02-21,11:35:31,Technical Support,Y,Y,97.0,3.17,4.0
ID2957,Martha,2021-02-21,11:42:43,Payment related,Y,N,39.0,3.37,3.0
ID2958,Becky,2021-02-21,11:42:43,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2959,Jim,2021-02-21,11:54:14,Payment related,Y,Y,73.0,1.22,3.0
ID2960,Dan,2021-02-21,11:54:14,Contract related,Y,Y,25.0,1.1,1.0
ID2961,Becky,2021-02-21,12:21:36,Streaming,Y,Y,84.0,3.82,3.0
ID2962,Becky,2021-02-21,12:21:36,Technical Support,Y,Y,99.0,2.58,5.0
ID2963,Jim,2021-02-21,12:25:55,Streaming,Y,Y,108.0,5.47,3.0
ID2964,Greg,2021-02-21,12:25:55,Payment related,Y,Y,80.0,2.28,4.0
ID2965,Becky,2021-02-21,12:57:36,Payment related,Y,Y,77.0,1.25,4.0
ID2966,Stewart,2021-02-21,12:57:36,Admin Support,Y,Y,14.0,1.52,5.0
ID2967,Stewart,2021-02-21,13:14:53,Technical Support,Y,N,69.0,5.17,5.0
ID2968,Jim,2021-02-21,13:14:53,Contract related,Y,Y,91.0,0.88,3.0
ID2969,Greg,2021-02-21,13:35:02,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2970,Becky,2021-02-21,13:35:02,Payment related,Y,Y,125.0,3.15,1.0
ID2971,Becky,2021-02-21,13:56:38,Streaming,Y,Y,25.0,6.0,4.0
ID2972,Dan,2021-02-21,13:56:38,Payment related,Y,Y,60.0,4.75,4.0
ID2973,Becky,2021-02-21,13:59:31,Technical Support,Y,N,97.0,4.67,3.0
ID2974,Dan,2021-02-21,13:59:31,Admin Support,Y,Y,41.0,4.93,1.0
ID2975,Stewart,2021-02-21,14:29:46,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID2976,Greg,2021-02-21,14:29:46,Streaming,Y,Y,47.0,6.98,4.0
ID2977,Becky,2021-02-21,14:47:02,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID2978,Jim,2021-02-21,14:47:02,Streaming,Y,Y,82.0,6.57,5.0
ID2979,Greg,2021-02-21,14:58:34,Admin Support,Y,Y,94.0,4.72,4.0
ID2980,Becky,2021-02-21,14:58:34,Contract related,Y,Y,43.0,4.72,4.0
ID2981,Stewart,2021-02-21,15:10:05,Technical Support,Y,Y,27.0,4.12,1.0
ID2982,Joe,2021-02-21,15:10:05,Technical Support,Y,N,15.0,2.85,3.0
ID2983,Jim,2021-02-21,15:44:38,Technical Support,Y,Y,21.0,1.37,4.0
ID2984,Dan,2021-02-21,15:44:38,Technical Support,Y,Y,30.0,1.77,5.0
ID2985,Diane,2021-02-21,15:46:05,Admin Support,Y,N,106.0,2.17,1.0
ID2986,Jim,2021-02-21,15:46:05,Admin Support,Y,Y,56.0,5.35,3.0
ID2987,Dan,2021-02-21,16:23:31,Payment related,Y,Y,100.0,6.55,5.0
ID2988,Diane,2021-02-21,16:23:31,Streaming,Y,Y,48.0,5.77,3.0
ID2989,Jim,2021-02-21,16:59:31,Streaming,Y,Y,74.0,3.62,5.0
ID2990,Stewart,2021-02-21,16:59:31,Admin Support,Y,Y,100.0,4.0,1.0
ID2991,Diane,2021-02-21,17:19:41,Payment related,Y,N,90.0,2.72,3.0
ID2992,Becky,2021-02-21,17:19:41,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID2993,Dan,2021-02-21,17:21:07,Payment related,Y,Y,43.0,6.33,5.0
ID2994,Joe,2021-02-21,17:21:07,Payment related,Y,Y,68.0,5.22,4.0
ID2995,Jim,2021-02-21,17:49:55,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID2996,Diane,2021-02-21,17:49:55,Admin Support,Y,Y,65.0,5.3,1.0
ID2997,Greg,2021-02-22,9:04:19,Admin Support,Y,Y,125.0,1.97,5.0
ID2998,Joe,2021-02-22,9:04:19,Admin Support,Y,Y,62.0,5.22,4.0
ID2999,Jim,2021-02-22,9:44:38,Payment related,Y,Y,24.0,2.17,3.0
ID3000,Becky,2021-02-22,9:44:38,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID3001,Jim,2021-02-22,11:12:29,Streaming,Y,Y,41.0,2.28,4.0
ID3002,Becky,2021-02-22,11:12:29,Streaming,Y,Y,81.0,1.88,3.0
ID3003,Diane,2021-02-22,11:13:55,Technical Support,Y,Y,21.0,5.47,5.0
ID3004,Joe,2021-02-22,11:13:55,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID3005,Jim,2021-02-22,11:29:46,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID3006,Jim,2021-02-22,11:29:46,Contract related,Y,Y,42.0,4.47,4.0
ID3007,Greg,2021-02-22,11:58:34,Streaming,Y,Y,79.0,5.35,5.0
ID3008,Greg,2021-02-22,11:58:34,Technical Support,Y,Y,120.0,4.88,4.0
ID3009,Dan,2021-02-22,12:04:19,Admin Support,Y,Y,10.0,2.57,4.0
ID3010,Jim,2021-02-22,12:04:19,Streaming,Y,Y,21.0,5.08,1.0
ID3011,Diane,2021-02-22,13:01:55,Technical Support,Y,N,16.0,3.58,5.0
ID3012,Joe,2021-02-22,13:01:55,Payment related,Y,Y,34.0,6.32,5.0
ID3013,Diane,2021-02-22,13:19:12,Contract related,Y,Y,116.0,6.88,1.0
ID3014,Greg,2021-02-22,13:19:12,Admin Support,Y,Y,28.0,6.42,2.0
ID3015,Martha,2021-02-22,13:30:43,Technical Support,Y,Y,75.0,2.55,3.0
ID3016,Martha,2021-02-22,13:30:43,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID3017,Joe,2021-02-22,14:06:43,Payment related,Y,N,29.0,3.57,2.0
ID3018,Jim,2021-02-22,14:06:43,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID3019,Becky,2021-02-22,14:32:38,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID3020,Dan,2021-02-22,14:32:38,Technical Support,Y,Y,118.0,2.18,4.0
ID3021,Dan,2021-02-22,14:32:38,Admin Support,Y,Y,87.0,5.07,3.0
ID3022,Diane,2021-02-22,14:32:38,Streaming,Y,N,100.0,6.75,3.0
ID3023,Becky,2021-02-22,15:12:58,Admin Support,Y,Y,114.0,5.08,2.0
ID3024,Stewart,2021-02-22,15:12:58,Technical Support,Y,Y,69.0,0.58,4.0
ID3025,Jim,2021-02-22,15:18:43,Admin Support,Y,Y,112.0,1.98,3.0
ID3026,Dan,2021-02-22,15:18:43,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID3027,Stewart,2021-02-22,15:37:26,Streaming,Y,Y,48.0,1.9,3.0
ID3028,Becky,2021-02-22,15:37:26,Payment related,Y,Y,92.0,1.43,2.0
ID3029,Jim,2021-02-22,15:37:26,Streaming,Y,Y,102.0,6.57,4.0
ID3030,Martha,2021-02-22,15:37:26,Technical Support,Y,Y,16.0,6.52,3.0
ID3031,Joe,2021-02-22,15:41:46,Technical Support,Y,Y,58.0,2.88,5.0
ID3032,Becky,2021-02-22,15:41:46,Contract related,Y,Y,87.0,1.7,5.0
ID3033,Joe,2021-02-22,15:48:58,Contract related,Y,Y,88.0,1.28,4.0
ID3034,Dan,2021-02-22,15:48:58,Admin Support,Y,Y,59.0,3.7,3.0
ID3035,Jim,2021-02-22,16:26:24,Streaming,Y,Y,11.0,3.25,3.0
ID3036,Joe,2021-02-22,16:26:24,Technical Support,Y,Y,75.0,6.55,3.0
ID3037,Greg,2021-02-22,16:39:22,Admin Support,Y,Y,64.0,6.62,3.0
ID3038,Becky,2021-02-22,16:39:22,Streaming,Y,Y,95.0,5.27,1.0
ID3039,Martha,2021-02-22,16:55:12,Technical Support,Y,Y,94.0,5.03,4.0
ID3040,Greg,2021-02-22,16:55:12,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID3041,Joe,2021-02-22,17:03:50,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID3042,Becky,2021-02-22,17:03:50,Admin Support,N,N,67.52072027627035,3.748791317217563,3.0
ID3043,Dan,2021-02-22,17:09:36,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID3044,Diane,2021-02-22,17:09:36,Contract related,Y,Y,41.0,2.13,3.0
ID3045,Diane,2021-02-22,17:19:41,Admin Support,Y,Y,38.0,3.8,3.0
ID3046,Martha,2021-02-22,17:19:41,Streaming,Y,Y,33.0,1.7,5.0
ID3047,Dan,2021-02-23,9:02:53,Technical Support,Y,Y,49.0,1.02,3.0
ID3048,Dan,2021-02-23,9:02:53,Streaming,Y,Y,97.0,0.77,5.0
ID3049,Becky,2021-02-23,9:23:02,Payment related,Y,Y,23.0,2.88,3.0
ID3050,Joe,2021-02-23,9:23:02,Technical Support,Y,Y,60.0,6.27,3.0
ID3051,Martha,2021-02-23,9:43:12,Technical Support,Y,Y,48.0,6.4,2.0
ID3052,Diane,2021-02-23,9:43:12,Contract related,Y,Y,28.0,1.75,4.0
ID3053,Martha,2021-02-23,10:24:58,Technical Support,Y,Y,104.0,5.72,4.0
ID3054,Greg,2021-02-23,10:24:58,Contract related,Y,Y,115.0,1.38,4.0
ID3055,Becky,2021-02-23,10:43:41,Admin Support,Y,N,89.0,1.87,3.0
ID3056,Martha,2021-02-23,10:43:41,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID3057,Stewart,2021-02-23,10:49:26,Technical Support,Y,Y,111.0,4.28,3.0
ID3058,Jim,2021-02-23,10:49:26,Payment related,Y,Y,17.0,6.3,5.0
ID3059,Diane,2021-02-23,11:22:34,Technical Support,Y,Y,112.0,1.05,3.0
ID3060,Stewart,2021-02-23,11:22:34,Streaming,Y,N,100.0,4.42,5.0
ID3061,Becky,2021-02-23,12:01:26,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID3062,Diane,2021-02-23,12:01:26,Admin Support,Y,Y,40.0,4.22,3.0
ID3063,Martha,2021-02-23,12:41:46,Contract related,N,N,67.52072027627035,3.748791317217563,3.0
ID3064,Becky,2021-02-23,12:41:46,Admin Support,Y,Y,29.0,1.17,3.0
ID3065,Jim,2021-02-23,12:59:02,Admin Support,Y,N,39.0,6.55,4.0
ID3066,Diane,2021-02-23,12:59:02,Payment related,Y,Y,41.0,1.3,3.0
ID3067,Stewart,2021-02-23,13:26:24,Streaming,N,N,67.52072027627035,3.748791317217563,3.0
ID3068,Martha,2021-02-23,13:26:24,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID3069,Becky,2021-02-23,13:37:55,Admin Support,Y,Y,56.0,0.62,5.0
ID3070,Diane,2021-02-23,13:37:55,Streaming,Y,Y,76.0,2.27,1.0
ID3071,Greg,2021-02-23,13:45:07,Admin Support,Y,N,36.0,1.1,3.0
ID3072,Jim,2021-02-23,13:45:07,Streaming,Y,Y,111.0,1.7,3.0
ID3073,Becky,2021-02-23,14:28:19,Payment related,Y,Y,17.0,3.07,4.0
ID3074,Diane,2021-02-23,14:28:19,Payment related,Y,Y,121.0,3.38,5.0
ID3075,Stewart,2021-02-23,14:34:05,Payment related,Y,Y,69.0,6.08,4.0
ID3076,Jim,2021-02-23,14:34:05,Contract related,Y,Y,111.0,3.45,3.0
ID3077,Martha,2021-02-23,14:38:24,Technical Support,N,N,67.52072027627035,3.748791317217563,3.0
ID3078,Jim,2021-02-23,14:38:24,Technical Support,Y,Y,86.0,4.63,3.0
ID3079,Dan,2021-02-23,14:48:29,Payment related,Y,Y,77.0,6.88,4.0
ID3080,Jim,2021-02-23,14:48:29,Contract related,Y,Y,70.0,4.8,3.0
ID3081,Greg,2021-02-23,14:54:14,Streaming,Y,Y,82.0,1.43,3.0
ID3082,Joe,2021-02-23,14:54:14,Payment related,N,N,67.52072027627035,3.748791317217563,3.0
ID3083,Becky,2021-02-23,15:21:36,Contract related,Y,Y,69.0,2.28,1.0
